27.7 2.34988e-07 -6.91654e-06 -6.68155e-06
27.8 2.34988e-07 -6.88304e-06 -6.64805e-06
27.9 2.34988e-07 -6.84987e-06 -6.61488e-06
28 2.34988e-07 -6.81701e-06 -6.58202e-06
28.1 2.34988e-07 -6.78447e-06 -6.54948e-06
28.2 2.34987e-07 -6.75223e-06 -6.51724e-06
28.3 2.34987e-07 -6.7203e-06 -6.48532e-06
28.4 2.34987e-07 -6.68867e-06 -6.45369e-06
28.5 2.34987e-07 -6.65734e-06 -6.42235e-06
28.6 2.34987e-07 -6.6263e-06 -6.39131e-06
28.7 2.34987e-07 -6.59555e-06 -6.36056e-06
28.8 2.34987e-07 -6.56508e-06 -6.33009e-06
28.9 2.34987e-07 -6.53489e-06 -6.29991e-06
29 2.34987e-07 -6.50498e-06 -6.27e-06
29.1 2.34987e-07 -6.47534e-06 -6.24036e-06
29.2 2.34986e-07 -6.44597e-06 -6.21099e-06
29.3 2.34986e-07 -6.41687e-06 -6.18188e-06
29.4 2.34986e-07 -6.38803e-06 -6.15304e-06
29.5 2.34986e-07 -6.35944e-06 -6.12446e-06
29.6 2.34986e-07 -6.33111e-06 -6.09613e-06
29.7 2.34986e-07 -6.30303e-06 -6.06805e-06
29.8 2.34986e-07 -6.2752e-06 -6.04022e-06
29.9 2.34986e-07 -6.24762e-06 -6.01263e-06
30 2.34986e-07 -6.22027e-06 -5.98529e-06
30.1 2.34986e-07 -6.19316e-06 -5.95818e-06
30.2 2.34986e-07 -6.16629e-06 -5.93131e-06
30.3 2.34985e-07 -6.13965e-06 -5.90467e-06
30.4 2.34985e-07 -6.11324e-06 -5.87826e-06
30.5 2.34985e-07 -6.08706e-06 -5.85208e-06
30.6 2.34985e-07 -6.0611e-06 -5.82612e-06
30.7 2.34985e-07 -6.03536e-06 -5.80038e-06
30.8 2.34985e-07 -6.00984e-06 -5.77485e-06
30.9 2.34985e-07 -5.98453e-06 -5.74955e-06
31 2.34985e-07 -5.95944e-06 -5.72445e-06
31.1 2.34985e-07 -5.93455e-06 -5.69957e-06
31.2 2.34985e-07 -5.90987e-06 -5.67489e-06
31.3 2.34985e-07 -5.8854e-06 -5.65042e-06
31.4 2.34985e-07 -5.86113e-06 -5.62614e-06
31.5 2.34984e-07 -5.83706e-06 -5.60207e-06
31.6 2.34984e-07 -5.81318e-06 -5.5782e-06
31.7 2.34984e-07 -5.7895e-06 -5.55451e-06
31.8 2.34984e-07 -5.76601e-06 -5.53103e-06
31.9 2.34984e-07 -5.74271e-06 -5.50773e-06
32 2.34984e-07 -5.7196e-06 -5.48461e-06
32.1 2.34984e-07 -5.69667e-06 -5.46169e-06
32.2 2.34984e-07 -5.67393e-06 -5.43894e-06
32.3 2.34984e-07 -5.65137e-06 -5.41638e-06
32.4 2.34984e-07 -5.62898e-06 -5.394e-06
32.5 2.34984e-07 -5.60678e-06 -5.37179e-06
32.6 2.34984e-07 -5.58474e-06 -5.34976e-06
32.7 2.34984e-07 -5.56288e-06 -5.3279e-06
32.8 2.34984e-07 -5.54119e-06 -5.30621e-06
32.9 2.34983e-07 -5.51967e-06 -5.28469e-06
33 2.34983e-07 -5.49832e-06 -5.26333e-06
33.1 2.34983e-07 -5.47713e-06 -5.24214e-06
33.2 2.34983e-07 -5.4561e-06 -5.22112e-06
33.3 2.34983e-07 -5.43523e-06 -5.20025e-06
33.4 2.34983e-07 -5.41453e-06 -5.17954e-06
33.5 2.34983e-07 -5.39398e-06 -5.15899e-06
33.6 2.34983e-07 -5.37358e-06 -5.1386e-06
33.7 2.34983e-07 -5.35334e-06 -5.11836e-06
33.8 2.34983e-07 -5.33325e-06 -5.09827e-06
33.9 2.34983e-07 -5.31331e-06 -5.07833e-06
34 2.34983e-07 -5.29352e-06 -5.05854e-06
34.1 2.34983e-07 -5.27388e-06 -5.0389e-06
34.2 2.34983e-07 -5.25438e-06 -5.0194e-06
34.3 2.34983e-07 -5.23503e-06 -5.00004e-06
34.4 2.34982e-07 -5.21581e-06 -4.98083e-06
34.5 2.34982e-07 -5.19674e-06 -4.96176e-06
34.6 2.34982e-07 -5.17781e-06 -4.94283e-06
34.7 2.34982e-07 -5.15901e-06 -4.92403e-06
34.8 2.34982e-07 -5.14035e-06 -4.90537e-06
34.9 2.34982e-07 -5.12183e-06 -4.88684e-06
35 2.34982e-07 -5.10343e-06 -4.86845e-06
35.1 2.34982e-07 -5.08517e-06 -4.85019e-06
35.2 2.34982e-07 -5.06704e-06 -4.83206e-06
35.3 2.34982e-07 -5.04904e-06 -4.81406e-06
35.4 2.34982e-07 -5.03117e-06 -4.79619e-06
35.5 2.34982e-07 -5.01342e-06 -4.77844e-06
35.6 2.34982e-07 -4.9958e-06 -4.76082e-06
35.7 2.34982e-07 -4.9783e-06 -4.74332e-06
35.8 2.34982e-07 -4.96092e-06 -4.72594e-06
35.9 2.34982e-07 -4.94366e-06 -4.70868e-06
36 2.34981e-07 -4.92653e-06 -4.69154e-06
36.1 2.34981e-07 -4.90951e-06 -4.67453e-06
36.2 2.34981e-07 -4.89261e-06 -4.65762e-06
36.3 2.34981e-07 -4.87582e-06 -4.64084e-06
36.4 2.34981e-07 -4.85915e-06 -4.62417e-06
36.5 2.34981e-07 -4.84259e-06 -4.60761e-06
36.6 2.34981e-07 -4.82615e-06 -4.59117e-06
36.7 2.34981e-07 -4.80981e-06 -4.57483e-06
36.8 2.34981e-07 -4.79359e-06 -4.55861e-06
36.9 2.34981e-07 -4.77748e-06 -4.5425e-06
37 2.34981e-07 -4.76147e-06 -4.52649e-06
37.1 2.34981e-07 -4.74557e-06 -4.51059e-06
37.2 2.34981e-07 -4.72978e-06 -4.4948e-06
37.3 2.34981e-07 -4.71409e-06 -4.47911e-06
37.4 2.34981e-07 -4.69851e-06 -4.46353e-06
37.5 2.34981e-07 -4.68302e-06 -4.44804e-06
37.6 2.34981e-07 -4.66764e-06 -4.43266e-06
37.7 2.34981e-07 -4.65236e-06 -4.41738e-06
37.8 2.34981e-07 -4.63718e-06 -4.4022e-06
37.9 2.3498e-07 -4.6221e-06 -4.38712e-06
38 2.3498e-07 -4.60712e-06 -4.37214e-06
38.1 2.3498e-07 -4.59223e-06 -4.35725e-06
38.2 2.3498e-07 -4.57744e-06 -4.34246e-06
38.3 2.3498e-07 -4.56275e-06 -4.32777e-06
38.4 2.3498e-07 -4.54814e-06 -4.31316e-06
38.5 2.3498e-07 -4.53364e-06 -4.29866e-06
38.6 2.3498e-07 -4.51922e-06 -4.28424e-06
38.7 2.3498e-07 -4.50489e-06 -4.26991e-06
38.8 2.3498e-07 -4.49066e-06 -4.25568e-06
38.9 2.3498e-07 -4.47651e-06 -4.24153e-06
39 2.3498e-07 -4.46246e-06 -4.22748e-06
39.1 2.3498e-07 -4.44849e-06 -4.21351e-06
39.2 2.3498e-07 -4.43461e-06 -4.19963e-06
39.3 2.3498e-07 -4.42082e-06 -4.18584e-06
39.4 2.3498e-07 -4.40711e-06 -4.17213e-06
39.5 2.3498e-07 -4.39348e-06 -4.1585e-06
39.6 2.3498e-07 -4.37994e-06 -4.14496e-06
39.7 2.3498e-07 -4.36649e-06 -4.13151e-06
39.8 2.3498e-07 -4.35311e-06 -4.11813e-06
39.9 2.3498e-07 -4.33982e-06 -4.10484e-06
40 2.3498e-07 -4.32661e-06 -4.09163e-06
40.1 2.34979e-07 -4.31348e-06 -4.0785e-06
40.2 2.34979e-07 -4.30042e-06 -4.06544e-06
40.3 2.34979e-07 -4.28745e-06 -4.05247e-06
40.4 2.34979e-07 -4.27455e-06 -4.03958e-06
40.5 2.34979e-07 -4.26174e-06 -4.02676e-06
40.6 2.34979e-07 -4.249e-06 -4.01402e-06
40.7 2.34979e-07 -4.23633e-06 -4.00135e-06
40.8 2.34979e-07 -4.22374e-06 -3.98876e-06
40.9 2.34979e-07 -4.21122e-06 -3.97625e-06
41 2.34979e-07 -4.19878e-06 -3.9638e-06
41.1 2.34979e-07 -4.18641e-06 -3.95144e-06
41.2 2.34979e-07 -4.17412e-06 -3.93914e-06
41.3 2.34979e-07 -4.1619e-06 -3.92692e-06
41.4 2.34979e-07 -4.14974e-06 -3.91476e-06
41.5 2.34979e-07 -4.13766e-06 -3.90268e-06
41.6 2.34979e-07 -4.12565e-06 -3.89067e-06
41.7 2.34979e-07 -4.11371e-06 -3.87873e-06
41.8 2.34979e-07 -4.10184e-06 -3.86686e-06
41.9 2.34979e-07 -4.09003e-06 -3.85505e-06
42 2.34979e-07 -4.07829e-06 -3.84332e-06
42.1 2.34979e-07 -4.06663e-06 -3.83165e-06
42.2 2.34979e-07 -4.05502e-06 -3.82004e-06
42.3 2.34979e-07 -4.04349e-06 -3.80851e-06
42.4 2.34979e-07 -4.03201e-06 -3.79704e-06
42.5 2.34979e-07 -4.02061e-06 -3.78563e-06
42.6 2.34978e-07 -4.00926e-06 -3.77429e-06
42.7 2.34978e-07 -3.99799e-06 -3.76301e-06
42.8 2.34978e-07 -3.98677e-06 -3.75179e-06
42.9 2.34978e-07 -3.97562e-06 -3.74064e-06
43 2.34978e-07 -3.96453e-06 -3.72955e-06
43.1 2.34978e-07 -3.9535e-06 -3.71852e-06
43.2 2.34978e-07 -3.94253e-06 -3.70755e-06
43.3 2.34978e-07 -3.93163e-06 -3.69665e-06
43.4 2.34978e-07 -3.92078e-06 -3.6858e-06
43.5 2.34978e-07 -3.90999e-06 -3.67502e-06
43.6 2.34978e-07 -3.89927e-06 -3.66429e-06
43.7 2.34978e-07 -3.8886e-06 -3.65362e-06
43.8 2.34978e-07 -3.87799e-06 -3.64301e-06
43.9 2.34978e-07 -3.86743e-06 -3.63246e-06
44 2.34978e-07 -3.85694e-06 -3.62196e-06
44.1 2.34978e-07 -3.8465e-06 -3.61152e-06
44.2 2.34978e-07 -3.83612e-06 -3.60114e-06
44.3 2.34978e-07 -3.82579e-06 -3.59081e-06
44.4 2.34978e-07 -3.81552e-06 -3.58054e-06
44.5 2.34978e-07 -3.8053e-06 -3.57032e-06
44.6 2.34978e-07 -3.79514e-06 -3.56016e-06
44.7 2.34978e-07 -3.78503e-06 -3.55006e-06
44.8 2.34978e-07 -3.77498e-06 -3.54e-06
44.9 2.34978e-07 -3.76498e-06 -3.53e-06
45 2.34978e-07 -3.75503e-06 -3.52005e-06
45.1 2.34978e-07 -3.74514e-06 -3.51016e-06
45.2 2.34978e-07 -3.73529e-06 -3.50032e-06
45.3 2.34978e-07 -3.7255e-06 -3.49052e-06
45.4 2.34978e-07 -3.71576e-06 -3.48078e-06
45.5 2.34977e-07 -3.70607e-06 -3.47109e-06
45.6 2.34977e-07 -3.69643e-06 -3.46146e-06
45.7 2.34977e-07 -3.68684e-06 -3.45187e-06
45.8 2.34977e-07 -3.6773e-06 -3.44233e-06
45.9 2.34977e-07 -3.66781e-06 -3.43284e-06
46 2.34977e-07 -3.65837e-06 -3.4234e-06
46.1 2.34977e-07 -3.64898e-06 -3.414e-06
46.2 2.34977e-07 -3.63964e-06 -3.40466e-06
46.3 2.34977e-07 -3.63034e-06 -3.39536e-06
46.4 2.34977e-07 -3.62109e-06 -3.38611e-06
46.5 2.34977e-07 -3.61189e-06 -3.37691e-06
46.6 2.34977e-07 -3.60273e-06 -3.36775e-06
46.7 2.34977e-07 -3.59362e-06 -3.35864e-06
46.8 2.34977e-07 -3.58456e-06 -3.34958e-06
46.9 2.34977e-07 -3.57554e-06 -3.34056e-06
47 2.34977e-07 -3.56657e-06 -3.33159e-06
47.1 2.34977e-07 -3.55764e-06 -3.32266e-06
47.2 2.34977e-07 -3.54875e-06 -3.31378e-06
47.3 2.34977e-07 -3.53991e-06 -3.30494e-06
47.4 2.34977e-07 -3.53112e-06 -3.29614e-06
47.5 2.34977e-07 -3.52237e-06 -3.28739e-06
47.6 2.34977e-07 -3.51366e-06 -3.27868e-06
47.7 2.34977e-07 -3.50499e-06 -3.27002e-06
47.8 2.34977e-07 -3.49637e-06 -3.26139e-06
47.9 2.34977e-07 -3.48779e-06 -3.25281e-06
48 2.34977e-07 -3.47925e-06 -3.24428e-06
